rep,ID,time,prediction_iwRes,iwRes_simulated,iwRes_simulated_simBlq,censored,split,color,filter
17,23,13,3.16462,0.342023,0.342023,0,All,#4682B4,0
18,23,13,0.907331,1.93262,1.93262,0,All,#4682B4,0
19,23,13,3.01309,0.448798,0.448798,0,All,#4682B4,0
20,23,13,3.57173,0.0551522,0.0551522,0,All,#4682B4,0
21,23,13,2.41871,0.867627,0.867627,0,All,#4682B4,0
1,23,16,1.756,0.665193,0.536432,1,All,#4682B4,0
2,23,16,0.533135,1.52688,-0.100371,1,All,#4682B4,0
3,23,16,-0.123852,1.98983,-2.21359,1,All,#4682B4,0
4,23,16,2.04567,0.461073,-1.54338,1,All,#4682B4,0
5,23,16,1.5564,0.805839,0.510498,1,All,#4682B4,0
6,23,16,1.28321,0.998343,-1.24454,1,All,#4682B4,0
7,23,16,1.29431,0.990522,-0.646988,1,All,#4682B4,0
8,23,16,0.611542,1.47163,0.581362,1,All,#4682B4,0
9,23,16,0.186551,1.7711,-1.47513,1,All,#4682B4,0
10,23,16,1.57409,0.793375,0.413337,1,All,#4682B4,0
11,23,16,2.1105,0.415393,0.195154,1,All,#4682B4,0
12,23,16,0.725847,1.39109,-0.255426,1,All,#4682B4,0
13,23,16,1.73021,0.683365,-0.447282,1,All,#4682B4,0
14,23,16,0.892508,1.27365,-0.0706777,1,All,#4682B4,0
15,23,16,0.895369,1.27163,-1.15659,1,All,#4682B4,0
16,23,16,1.99586,0.496172,-2.62184,1,All,#4682B4,0
17,23,16,1.87847,0.578892,-0.506543,1,All,#4682B4,0
18,23,16,-0.937166,2.56293,0.951495,1,All,#4682B4,0
19,23,16,1.48233,0.858031,0.207351,1,All,#4682B4,0
20,23,16,2.32121,0.266915,-1.11244,1,All,#4682B4,0
21,23,16,0.925638,1.2503,-1.25373,1,All,#4682B4,0
1,23,26,-2.8066,3.88022,1.75561,1,All,#4682B4,0
2,23,26,-5.06449,5.47125,-1.43289,1,All,#4682B4,0
3,23,26,-6.25939,6.31324,0.277256,1,All,#4682B4,0
4,23,26,-1.59166,3.02412,-0.300152,1,All,#4682B4,0
5,23,26,-2.8261,3.89396,0.575821,1,All,#4682B4,0
6,23,26,-3.14563,4.11912,-0.978481,1,All,#4682B4,0
7,23,26,-3.04874,4.05085,-0.983106,1,All,#4682B4,0
8,23,26,-5.63762,5.8751,-1.13871,1,All,#4682B4,0
9,23,26,-5.5823,5.83612,0.948813,1,All,#4682B4,0
10,23,26,-4.40989,5.00999,-1.00467,1,All,#4682B4,0
11,23,26,-1.41446,2.89925,-0.126343,1,All,#4682B4,0
12,23,26,-4.15576,4.83092,2.40386,1,All,#4682B4,0
13,23,26,-2.98659,4.00706,1.16919,1,All,#4682B4,0
14,23,26,-3.94128,4.67978,0.593078,1,All,#4682B4,0
15,23,26,-3.98463,4.71033,0.389193,1,All,#4682B4,0
16,23,26,-1.23493,2.77275,-0.590724,1,All,#4682B4,0
17,23,26,-2.40869,3.59984,0.760455,1,All,#4682B4,0
18,23,26,-7.08127,6.89237,0.285606,1,All,#4682B4,0
19,23,26,-3.6202,4.45353,-0.771968,1,All,#4682B4,0
20,23,26,-1.8472,3.20418,-0.423597,1,All,#4682B4,0
21,23,26,-4.05127,4.75728,1.68612,1,All,#4682B4,0
1,23,33,-5.99973,6.13026,2.88857,1,All,#4682B4,0
2,23,33,-8.83748,8.12989,0.521545,1,All,#4682B4,0
3,23,33,-10.1035,9.02198,0.266411,1,All,#4682B4,0
4,23,33,-4.13778,4.81824,-0.631478,1,All,#4682B4,0
5,23,33,-5.89332,6.05529,1.01291,1,All,#4682B4,0
6,23,33,-6.24479,6.30295,0.525446,1,All,#4682B4,0
7,23,33,-6.08808,6.19252,2.7608,1,All,#4682B4,0
8,23,33,-9.97092,8.92856,-0.395701,1,All,#4682B4,0
9,23,33,-9.41078,8.53386,0.379805,1,All,#4682B4,0
10,23,33,-8.11679,7.62205,-0.408085,1,All,#4682B4,0
11,23,33,-3.88192,4.63795,0.304923,1,All,#4682B4,0
12,23,33,-7.53823,7.21437,-0.98212,1,All,#4682B4,0
13,23,33,-6.28749,6.33304,-0.37714,1,All,#4682B4,0
14,23,33,-7.31535,7.05732,-1.00741,1,All,#4682B4,0
15,23,33,-7.38357,7.10539,2.3339,1,All,#4682B4,0
16,23,33,-3.49649,4.36635,-0.617964,1,All,#4682B4,0
17,23,33,-5.40959,5.71443,3.51281,1,All,#4682B4,0
18,23,33,-9.5319,8.61921,0.496409,1,All,#4682B4,0
19,23,33,-7.1848,6.96532,-0.306865,1,All,#4682B4,0
20,23,33,-4.76505,5.26025,-0.280535,1,All,#4682B4,0
21,23,33,-7.52427,7.20453,1.99864,1,All,#4682B4,0
1,24,12,6.25882,-1.88059,-1.88059,0,All,#4682B4,0
2,24,12,4.80702,-0.857571,-0.857571,0,All,#4682B4,0
3,24,12,5.92528,-1.64555,-1.64555,0,All,#4682B4,0
4,24,12,6.1701,-1.81807,-1.81807,0,All,#4682B4,0
5,24,12,5.91298,-1.63689,-1.63689,0,All,#4682B4,0
6,24,12,5.58267,-1.40414,-1.40414,0,All,#4682B4,0
7,24,12,5.62792,-1.43602,-1.43602,0,All,#4682B4,0
8,24,12,6.4978,-2.04898,-2.04898,0,All,#4682B4,0
9,24,12,6.12283,-1.78476,-1.78476,0,All,#4682B4,0
10,24,12,6.19855,-1.83811,-1.83811,0,All,#4682B4,0
11,24,12,6.11233,-1.77736,-1.77736,0,All,#4682B4,0
12,24,12,6.03407,-1.72222,-1.72222,0,All,#4682B4,0
13,24,12,6.23559,-1.86421,-1.86421,0,All,#4682B4,0
14,24,12,6.03904,-1.72572,-1.72572,0,All,#4682B4,0
15,24,12,5.20431,-1.13752,-1.13752,0,All,#4682B4,0
16,24,12,5.82315,-1.57359,-1.57359,0,All,#4682B4,0
17,24,12,6.17488,-1.82144,-1.82144,0,All,#4682B4,0
18,24,12,5.34486,-1.23656,-1.23656,0,All,#4682B4,0
19,24,12,5.63268,-1.43938,-1.43938,0,All,#4682B4,0
20,24,12,5.30625,-1.20936,-1.20936,0,All,#4682B4,0
21,24,12,5.16262,-1.10815,-1.10815,0,All,#4682B4,0
1,24,16,5.20626,-0.610413,-0.610413,0,All,#4682B4,0
2,24,16,3.38175,0.67523,0.67523,0,All,#4682B4,0
3,24,16,5.27814,-0.661059,-0.661059,0,All,#4682B4,0
4,24,16,5.49516,-0.813986,-0.813986,0,All,#4682B4,0
5,24,16,4.92163,-0.409848,-0.409848,0,All,#4682B4,0
6,24,16,4.55374,-0.15061,-0.15061,0,All,#4682B4,0
7,24,16,4.12138,0.154051,0.154051,0,All,#4682B4,0
8,24,16,5.46319,-0.791459,-0.791459,0,All,#4682B4,0
9,24,16,5.1896,-0.598671,-0.598671,0,All,#4682B4,0
10,24,16,5.2851,-0.665966,-0.665966,0,All,#4682B4,0
11,24,16,5.27547,-0.659182,-0.659182,0,All,#4682B4,0
12,24,16,5.13711,-0.561686,-0.561686,0,All,#4682B4,0
13,24,16,5.47311,-0.798446,-0.798446,0,All,#4682B4,0
14,24,16,4.85281,-0.361351,-0.361351,0,All,#4682B4,0
15,24,16,4.14911,0.134512,0.134512,0,All,#4682B4,0
16,24,16,4.54834,-0.146807,-0.146807,0,All,#4682B4,0
17,24,16,5.57741,-0.871942,-0.871942,0,All,#4682B4,0
18,24,16,4.16971,0.119997,0.119997,0,All,#4682B4,0
19,24,16,4.27117,0.0485034,0.0485034,0,All,#4682B4,0
20,24,16,3.92588,0.291807,0.291807,0,All,#4682B4,0
21,24,16,4.45167,-0.0786857,-0.0786857,0,All,#4682B4,0
1,24,20,4.1537,2.0902,2.0902,0,All,#4682B4,0
2,24,20,1.95649,3.63847,3.63847,0,All,#4682B4,0
3,24,20,4.631,1.75387,1.75387,0,All,#4682B4,0
4,24,20,4.82023,1.62054,1.62054,0,All,#4682B4,0
5,24,20,3.93029,2.24763,2.24763,0,All,#4682B4,0
6,24,20,3.52481,2.53335,2.53335,0,All,#4682B4,0
7,24,20,2.61484,3.17456,3.17456,0,All,#4682B4,0
8,24,20,4.42859,1.8965,1.8965,0,All,#4682B4,0
9,24,20,4.25638,2.01785,2.01785,0,All,#4682B4,0
10,24,20,4.37166,1.93662,1.93662,0,All,#4682B4,0
11,24,20,4.43863,1.88943,1.88943,0,All,#4682B4,0
12,24,20,4.24016,2.02928,2.02928,0,All,#4682B4,0
13,24,20,4.71064,1.69776,1.69776,0,All,#4682B4,0
14,24,20,3.66659,2.43345,2.43345,0,All,#4682B4,0
15,24,20,3.09391,2.83699,2.83699,0,All,#4682B4,0
16,24,20,3.27354,2.71041,2.71041,0,All,#4682B4,0
17,24,20,4.97994,1.50799,1.50799,0,All,#4682B4,0
18,24,20,2.99456,2.90699,2.90699,0,All,#4682B4,0
19,24,20,2.90966,2.96682,2.96682,0,All,#4682B4,0
20,24,20,2.54552,3.22341,3.22341,0,All,#4682B4,0
21,24,20,3.74071,2.38122,2.38122,0,All,#4682B4,0
1,24,27,2.31173,0.273596,-0.704283,1,All,#4682B4,0
2,24,27,-0.537718,2.28146,0.0927709,1,All,#4682B4,0
3,24,27,3.49851,-0.562669,-0.891858,1,All,#4682B4,0
4,24,27,3.63909,-0.661728,-1.46051,1,All,#4682B4,0
5,24,27,2.19544,0.355537,-0.427461,1,All,#4682B4,0
6,24,27,1.7242,0.6876,-0.290514,1,All,#4682B4,0
7,24,27,-0.0215917,1.91777,0.405131,1,All,#4682B4,0
8,24,27,2.61804,0.0577531,-0.361675,1,All,#4682B4,0
9,24,27,2.62325,0.0540796,-0.182399,1,All,#4682B4,0
10,24,27,2.77313,-0.0515337,-0.811097,1,All,#4682B4,0
11,24,27,2.97415,-0.193177,-1.32401,1,All,#4682B4,0
12,24,27,2.67049,0.0207971,-1.1626,1,All,#4682B4,0
13,24,27,3.37631,-0.47656,-0.697312,1,All,#4682B4,0
14,24,27,1.5907,0.781667,-1.28727,1,All,#4682B4,0
15,24,27,1.24731,1.02364,-0.667538,1,All,#4682B4,0
16,24,27,1.04263,1.16787,-1.31294,1,All,#4682B4,0
17,24,27,3.93437,-0.869798,-0.939012,1,All,#4682B4,0
18,24,27,0.938059,1.24155,-0.263873,1,All,#4682B4,0
19,24,27,0.527016,1.53119,0.639155,1,All,#4682B4,0
20,24,27,0.129892,1.81103,-0.368301,1,All,#4682B4,0
21,24,27,2.49654,0.143369,0.0304573,1,All,#4682B4,0
1,25,7,7.48657,1.08053,1.08053,0,All,#4682B4,0
2,25,7,8.04555,0.686649,0.686649,0,All,#4682B4,0
3,25,7,7.571,1.02104,1.02104,0,All,#4682B4,0
4,25,7,7.07605,1.36981,1.36981,0,All,#4682B4,0
5,25,7,7.23696,1.25642,1.25642,0,All,#4682B4,0
6,25,7,7.66838,0.95242,0.95242,0,All,#4682B4,0
7,25,7,7.52612,1.05266,1.05266,0,All,#4682B4,0
8,25,7,7.76162,0.886717,0.886717,0,All,#4682B4,0
9,25,7,7.23463,1.25806,1.25806,0,All,#4682B4,0
10,25,7,6.76138,1.59154,1.59154,0,All,#4682B4,0
11,25,7,7.4271,1.12243,1.12243,0,All,#4682B4,0
12,25,7,7.7313,0.908083,0.908083,0,All,#4682B4,0
13,25,7,7.63479,0.976089,0.976089,0,All,#4682B4,0
14,25,7,7.80192,0.858321,0.858321,0,All,#4682B4,0
15,25,7,7.92961,0.768347,0.768347,0,All,#4682B4,0
16,25,7,7.54934,1.0363,1.0363,0,All,#4682B4,0
17,25,7,7.39959,1.14182,1.14182,0,All,#4682B4,0
18,25,7,7.46608,1.09497,1.09497,0,All,#4682B4,0
19,25,7,6.88867,1.50184,1.50184,0,All,#4682B4,0
20,25,7,7.76552,0.883967,0.883967,0,All,#4682B4,0
21,25,7,7.37374,1.16004,1.16004,0,All,#4682B4,0
1,25,9,7.08017,-0.0283063,-0.0283063,0,All,#4682B4,0
2,25,9,7.49209,-0.318566,-0.318566,0,All,#4682B4,0
3,25,9,7.08775,-0.0336472,-0.0336472,0,All,#4682B4,0
4,25,9,6.41385,0.441216,0.441216,0,All,#4682B4,0
5,25,9,6.72206,0.224039,0.224039,0,All,#4682B4,0
6,25,9,7.16983,-0.0914858,-0.0914858,0,All,#4682B4,0
7,25,9,7.01582,0.0170364,0.0170364,0,All,#4682B4,0
8,25,9,7.10242,-0.0439815,-0.0439815,0,All,#4682B4,0
9,25,9,6.67863,0.254638,0.254638,0,All,#4682B4,0
10,25,9,6.23586,0.566635,0.566635,0,All,#4682B4,0
11,25,9,7.05807,-0.0127314,-0.0127314,0,All,#4682B4,0
12,25,9,7.16538,-0.0883519,-0.0883519,0,All,#4682B4,0
13,25,9,7.18897,-0.104971,-0.104971,0,All,#4682B4,0
14,25,9,7.26687,-0.159867,-0.159867,0,All,#4682B4,0
15,25,9,7.48274,-0.311976,-0.311976,0,All,#4682B4,0
16,25,9,7.09957,-0.0419747,-0.0419747,0,All,#4682B4,0
17,25,9,6.86934,0.120258,0.120258,0,All,#4682B4,0
18,25,9,6.98093,0.0416246,0.0416246,0,All,#4682B4,0
19,25,9,6.3007,0.520949,0.520949,0,All,#4682B4,0
20,25,9,7.1211,-0.0571468,-0.0571468,0,All,#4682B4,0
21,25,9,6.89823,0.0998973,0.0998973,0,All,#4682B4,0
1,25,12,6.47057,1.57802,1.57802,0,All,#4682B4,0
2,25,12,6.66178,1.44328,1.44328,0,All,#4682B4,0
3,25,12,6.36288,1.6539,1.6539,0,All,#4682B4,0
4,25,12,5.42055,2.31791,2.31791,0,All,#4682B4,0
5,25,12,5.94939,1.94527,1.94527,0,All,#4682B4,0
6,25,12,6.4219,1.61231,1.61231,0,All,#4682B4,0
7,25,12,6.25035,1.7332,1.7332,0,All,#4682B4,0
8,25,12,6.11351,1.82962,1.82962,0,All,#4682B4,0
9,25,12,5.84362,2.01979,2.01979,0,All,#4682B4,0
10,25,12,5.44753,2.2989,2.2989,0,All,#4682B4,0
11,25,12,6.42049,1.6133,1.6133,0,All,#4682B4,0
12,25,12,6.31646,1.68661,1.68661,0,All,#4682B4,0
13,25,12,6.51262,1.54839,1.54839,0,All,#4682B4,0
14,25,12,6.46431,1.58243,1.58243,0,All,#4682B4,0
15,25,12,6.81244,1.33712,1.33712,0,All,#4682B4,0
16,25,12,6.42491,1.61019,1.61019,0,All,#4682B4,0
17,25,12,6.0739,1.85753,1.85753,0,All,#4682B4,0
18,25,12,6.25321,1.73118,1.73118,0,All,#4682B4,0
19,25,12,5.36433,2.35753,2.35753,0,All,#4682B4,0
20,25,12,6.15446,1.80076,1.80076,0,All,#4682B4,0
21,25,12,6.18416,1.77983,1.77983,0,All,#4682B4,0
1,25,20,4.84496,-0.574263,-0.574263,0,All,#4682B4,0
2,25,20,4.44763,-0.294286,-0.294286,0,All,#4682B4,0
3,25,20,4.4299,-0.281793,-0.281793,0,All,#4682B4,0
4,25,20,2.77173,0.886638,0.886638,0,All,#4682B4,0
5,25,20,3.88892,0.0994087,0.0994087,0,All,#4682B4,0
6,25,20,4.42742,-0.280041,-0.280041,0,All,#4682B4,0
7,25,20,4.20907,-0.126185,-0.126185,0,All,#4682B4,0
8,25,20,3.47643,0.390074,0.390074,0,All,#4682B4,0
9,25,20,3.6169,0.291093,0.291093,0,All,#4682B4,0
10,25,20,3.34532,0.482459,0.482459,0,All,#4682B4,0
11,25,20,4.71617,-0.483512,-0.483512,0,All,#4682B4,0
12,25,20,4.05266,-0.0159675,-0.0159675,0,All,#4682B4,0
13,25,20,4.70888,-0.478376,-0.478376,0,All,#4682B4,0
14,25,20,4.32414,-0.207265,-0.207265,0,All,#4682B4,0
15,25,20,5.02498,-0.70111,-0.70111,0,All,#4682B4,0
16,25,20,4.62584,-0.419861,-0.419861,0,All,#4682B4,0
17,25,20,3.95273,0.0544492,0.0544492,0,All,#4682B4,0
18,25,20,4.31263,-0.199152,-0.199152,0,All,#4682B4,0
19,25,20,2.86365,0.821872,0.821872,0,All,#4682B4,0
20,25,20,3.57677,0.31937,0.31937,0,All,#4682B4,0
21,25,20,4.27996,-0.176133,-0.176133,0,All,#4682B4,0
1,25,28,3.21936,-0.365967,-1.27942,1,All,#4682B4,0
2,25,28,2.23348,0.328731,0.32422,1,All,#4682B4,0
3,25,28,2.49693,0.143095,-0.888554,1,All,#4682B4,0
4,25,28,0.122922,1.81594,-0.399453,1,All,#4682B4,0
5,25,28,1.82847,0.614125,-1.81153,1,All,#4682B4,0
6,25,28,2.43294,0.188186,-0.770713,1,All,#4682B4,0
7,25,28,2.1678,0.375012,-0.147758,1,All,#4682B4,0
8,25,28,0.839351,1.31111,0.196351,1,All,#4682B4,0
9,25,28,1.39018,0.922966,-1.66621,1,All,#4682B4,0
10,25,28,1.24311,1.0266,0.0598884,1,All,#4682B4,0
11,25,28,3.01185,-0.219744,-0.224979,1,All,#4682B4,0
12,25,28,1.78886,0.642033,-0.968651,1,All,#4682B4,0
13,25,28,2.90516,-0.144565,-0.910952,1,All,#4682B4,0
14,25,28,2.18397,0.363622,0.0348227,1,All,#4682B4,0
15,25,28,3.23751,-0.378759,-1.59217,1,All,#4682B4,0
16,25,28,2.82677,-0.0893306,-0.919321,1,All,#4682B4,0
17,25,28,1.83156,0.611945,-0.921328,1,All,#4682B4,0
18,25,28,2.37204,0.231095,-1.2228,1,All,#4682B4,0
19,25,28,0.362952,1.6468,1.09004,1,All,#4682B4,0
20,25,28,0.999074,1.19856,0.943179,1,All,#4682B4,0
21,25,28,2.37576,0.228478,-0.343331,1,All,#4682B4,0
1,26,12,3.14166,0.0692987,0.0692987,0,All,#4682B4,0
2,26,12,3.11682,0.086798,0.086798,0,All,#4682B4,0
3,26,12,2.18716,0.741887,0.741887,0,All,#4682B4,0
4,26,12,3.68125,-0.310927,-0.310927,0,All,#4682B4,0
5,26,12,4.03556,-0.560592,-0.560592,0,All,#4682B4,0
6,26,12,4.63884,-0.985692,-0.985692,0,All,#4682B4,0
7,26,12,4.69992,-1.02873,-1.02873,0,All,#4682B4,0
8,26,12,3.60577,-0.257743,-0.257743,0,All,#4682B4,0
9,26,12,3.21978,0.0142465,0.0142465,0,All,#4682B4,0
10,26,12,2.81107,0.302242,0.302242,0,All,#4682B4,0
11,26,12,3.49177,-0.17741,-0.17741,0,All,#4682B4,0
12,26,12,3.31702,-0.0542747,-0.0542747,0,All,#4682B4,0
13,26,12,4.06522,-0.581488,-0.581488,0,All,#4682B4,0
14,26,12,4.62829,-0.978256,-0.978256,0,All,#4682B4,0
15,26,12,3.59509,-0.250215,-0.250215,0,All,#4682B4,0
16,26,12,4.21898,-0.689841,-0.689841,0,All,#4682B4,0
17,26,12,2.48683,0.530719,0.530719,0,All,#4682B4,0
18,26,12,3.17293,0.0472627,0.0472627,0,All,#4682B4,0
19,26,12,3.96761,-0.512708,-0.512708,0,All,#4682B4,0
20,26,12,4.73639,-1.05443,-1.05443,0,All,#4682B4,0
21,26,12,4.82939,-1.11996,-1.11996,0,All,#4682B4,0
1,26,14,2.25702,0.784262,0.784262,0,All,#4682B4,0
2,26,14,2.08021,0.908851,0.908851,0,All,#4682B4,0
3,26,14,1.00982,1.6631,1.6631,0,All,#4682B4,0
4,26,14,2.87964,0.345531,0.345531,0,All,#4682B4,0
5,26,14,2.96886,0.282667,0.282667,0,All,#4682B4,0
6,26,14,3.65465,-0.200581,-0.200581,0,All,#4682B4,0
7,26,14,4.04818,-0.477882,-0.477882,0,All,#4682B4,0
8,26,14,2.79874,0.402539,0.402539,0,All,#4682B4,0
9,26,14,2.31717,0.741875,0.741875,0,All,#4682B4,0
10,26,14,1.79397,1.11055,1.11055,0,All,#4682B4,0
11,26,14,2.72181,0.456746,0.456746,0,All,#4682B4,0
12,26,14,2.40284,0.681506,0.681506,0,All,#4682B4,0
13,26,14,3.57243,-0.142642,-0.142642,0,All,#4682B4,0
14,26,14,3.83068,-0.324622,-0.324622,0,All,#4682B4,0
15,26,14,2.90617,0.326837,0.326837,0,All,#4682B4,0
16,26,14,3.24872,0.0854606,0.0854606,0,All,#4682B4,0
17,26,14,0.948007,1.70666,1.70666,0,All,#4682B4,0
18,26,14,2.12218,0.87928,0.87928,0,All,#4682B4,0
19,26,14,2.95761,0.29059,0.29059,0,All,#4682B4,0
20,26,14,4.01445,-0.454113,-0.454113,0,All,#4682B4,0
21,26,14,3.99248,-0.43863,-0.43863,0,All,#4682B4,0
1,26,18,0.487764,1.55885,-0.543201,1,All,#4682B4,0
2,26,18,0.00699721,1.89762,-0.642185,1,All,#4682B4,0
3,26,18,-1.34481,2.85018,-0.302768,1,All,#4682B4,0
4,26,18,1.27644,1.00311,0.397076,1,All,#4682B4,0
5,26,18,0.835453,1.31385,0.800589,1,All,#4682B4,0
6,26,18,1.6863,0.714305,-1.04025,1,All,#4682B4,0
7,26,18,2.74472,-0.0315125,-0.216425,1,All,#4682B4,0
8,26,18,1.18469,1.06777,-0.319371,1,All,#4682B4,0
9,26,18,0.511974,1.54179,0.78438,1,All,#4682B4,0
10,26,18,-0.240235,2.07184,-0.98191,1,All,#4682B4,0
11,26,18,1.1819,1.06973,-0.507742,1,All,#4682B4,0
12,26,18,0.574502,1.49773,-1.67298,1,All,#4682B4,0
13,26,18,2.58686,0.0797248,-1.03008,1,All,#4682B4,0
14,26,18,2.2355,0.327309,-1.88976,1,All,#4682B4,0
15,26,18,1.52832,0.825623,0.259529,1,All,#4682B4,0
16,26,18,1.3082,0.980735,0.836237,1,All,#4682B4,0
17,26,18,-2.12963,3.4032,0.40499,1,All,#4682B4,0
18,26,18,0.0206876,1.88798,-0.628173,1,All,#4682B4,0
19,26,18,0.937638,1.24185,-0.148876,1,All,#4682B4,0
20,26,18,2.57058,0.091193,-0.234317,1,All,#4682B4,0
21,26,18,2.31867,0.268702,0.0420084,1,All,#4682B4,0
1,26,22,-1.28149,2.80556,-1.10574,1,All,#4682B4,0
2,26,22,-2.06621,3.35851,0.198242,1,All,#4682B4,0
3,26,22,-3.69945,4.50937,0.035725,1,All,#4682B4,0
4,26,22,-0.326766,2.13281,0.245365,1,All,#4682B4,0
5,26,22,-1.29795,2.81716,-1.60445,1,All,#4682B4,0
6,26,22,-0.282058,2.10131,1.1686,1,All,#4682B4,0
7,26,22,1.44126,0.886971,-0.447432,1,All,#4682B4,0
8,26,22,-0.429365,2.20511,0.152191,1,All,#4682B4,0
9,26,22,-1.29323,2.81383,-0.26465,1,All,#4682B4,0
10,26,22,-2.27444,3.50524,-0.3643,1,All,#4682B4,0
11,26,22,-0.35802,2.15483,-0.194697,1,All,#4682B4,0
12,26,22,-1.25384,2.78607,1.23536,1,All,#4682B4,0
13,26,22,1.60129,0.774207,0.0442407,1,All,#4682B4,0
14,26,22,0.640316,1.45136,0.00232253,1,All,#4682B4,0
15,26,22,0.150479,1.79652,0.060886,1,All,#4682B4,0
16,26,22,-0.632325,2.34812,-1.99697,1,All,#4682B4,0
17,26,22,-5.20713,5.57176,-1.25079,1,All,#4682B4,0
18,26,22,-2.0808,3.36879,-0.025445,1,All,#4682B4,0
19,26,22,-1.08234,2.66522,0.48006,1,All,#4682B4,0
20,26,22,1.12672,1.10861,-0.954577,1,All,#4682B4,0
21,26,22,0.644865,1.44815,0.930447,1,All,#4682B4,0
1,27,21,4.25345,2.70342,2.70342,0,All,#4682B4,0
2,27,21,5.78108,1.62698,1.62698,0,All,#4682B4,0
3,27,21,4.94858,2.2136,2.2136,0,All,#4682B4,0
4,27,21,5.89604,1.54597,1.54597,0,All,#4682B4,0
5,27,21,6.07672,1.41866,1.41866,0,All,#4682B4,0
6,27,21,4.81552,2.30737,2.30737,0,All,#4682B4,0
7,27,21,5.55614,1.78548,1.78548,0,All,#4682B4,0
8,27,21,5.03464,2.15296,2.15296,0,All,#4682B4,0
9,27,21,6.23026,1.31046,1.31046,0,All,#4682B4,0
10,27,21,6.59868,1.05086,1.05086,0,All,#4682B4,0
11,27,21,5.65259,1.71752,1.71752,0,All,#4682B4,0
12,27,21,5.51959,1.81124,1.81124,0,All,#4682B4,0
13,27,21,6.18935,1.3393,1.3393,0,All,#4682B4,0
14,27,21,6.50099,1.1197,1.1197,0,All,#4682B4,0
15,27,21,5.24643,2.00372,2.00372,0,All,#4682B4,0
16,27,21,6.10099,1.40155,1.40155,0,All,#4682B4,0
17,27,21,6.24536,1.29982,1.29982,0,All,#4682B4,0
18,27,21,6.38642,1.20043,1.20043,0,All,#4682B4,0
19,27,21,5.87529,1.5606,1.5606,0,All,#4682B4,0
20,27,21,5.42138,1.88044,1.88044,0,All,#4682B4,0
21,27,21,5.63381,1.73076,1.73076,0,All,#4682B4,0
1,27,30,2.29188,1.00633,1.00633,0,All,#4682B4,0
2,27,30,4.32294,-0.424859,-0.424859,0,All,#4682B4,0
3,27,30,3.69892,0.0148562,0.0148562,0,All,#4682B4,0
4,27,30,4.57141,-0.599949,-0.599949,0,All,#4682B4,0
5,27,30,4.59313,-0.615249,-0.615249,0,All,#4682B4,0
6,27,30,3.21018,0.359242,0.359242,0,All,#4682B4,0
7,27,30,4.32265,-0.424657,-0.424657,0,All,#4682B4,0
8,27,30,3.30021,0.295808,0.295808,0,All,#4682B4,0
9,27,30,5.3014,-1.11433,-1.11433,0,All,#4682B4,0
10,27,30,5.88531,-1.52579,-1.52579,0,All,#4682B4,0
11,27,30,4.54116,-0.578631,-0.578631,0,All,#4682B4,0
12,27,30,4.39501,-0.475646,-0.475646,0,All,#4682B4,0
13,27,30,5.16209,-1.01617,-1.01617,0,All,#4682B4,0
14,27,30,5.39075,-1.17729,-1.17729,0,All,#4682B4,0
15,27,30,3.77328,-0.0375439,-0.0375439,0,All,#4682B4,0
16,27,30,5.21096,-1.05061,-1.05061,0,All,#4682B4,0
17,27,30,5.38986,-1.17667,-1.17667,0,All,#4682B4,0
18,27,30,5.19157,-1.03694,-1.03694,0,All,#4682B4,0
19,27,30,4.65918,-0.661793,-0.661793,0,All,#4682B4,0
20,27,30,4.04739,-0.230698,-0.230698,0,All,#4682B4,0
21,27,30,4.66496,-0.665863,-0.665863,0,All,#4682B4,0
1,27,34,1.42007,2.40281,2.40281,0,All,#4682B4,0
2,27,34,3.67488,0.813957,0.813957,0,All,#4682B4,0
3,27,34,3.14351,1.18838,1.18838,0,All,#4682B4,0
4,27,34,3.9827,0.597054,0.597054,0,All,#4682B4,0
5,27,34,3.93375,0.63154,0.63154,0,All,#4682B4,0
6,27,34,2.49671,1.64416,1.64416,0,All,#4682B4,0
7,27,34,3.77443,0.743805,0.743805,0,All,#4682B4,0
8,27,34,2.52935,1.62115,1.62115,0,All,#4682B4,0
9,27,34,4.88858,-0.041276,-0.041276,0,All,#4682B4,0
10,27,34,5.56826,-0.520214,-0.520214,0,All,#4682B4,0
11,27,34,4.0472,0.551601,0.551601,0,All,#4682B4,0
12,27,34,3.8952,0.658706,0.658706,0,All,#4682B4,0
13,27,34,4.70553,0.0877089,0.0877089,0,All,#4682B4,0
14,27,34,4.89731,-0.0474284,-0.0474284,0,All,#4682B4,0
15,27,34,3.11855,1.20597,1.20597,0,All,#4682B4,0
16,27,34,4.81539,0.0102924,0.0102924,0,All,#4682B4,0
17,27,34,5.00964,-0.126584,-0.126584,0,All,#4682B4,0
18,27,34,4.66052,0.119421,0.119421,0,All,#4682B4,0
19,27,34,4.11869,0.501225,0.501225,0,All,#4682B4,0
20,27,34,3.43674,0.981763,0.981763,0,All,#4682B4,0
21,27,34,4.23436,0.419719,0.419719,0,All,#4682B4,0
1,28,10,4.8902,-1.38126,-1.38126,0,All,#4682B4,0
2,28,10,4.94196,-1.41773,-1.41773,0,All,#4682B4,0
3,28,10,5.01655,-1.47029,-1.47029,0,All,#4682B4,0
4,28,10,4.58299,-1.16478,-1.16478,0,All,#4682B4,0
5,28,10,5.91638,-2.10435,-2.10435,0,All,#4682B4,0
